Name,PhoneNumber,Address,CostRange,Cuisine
'Armando's Caribe',(770) 232-9848,"'2390 Cobb Pkwy SE, Smyrna'",2,"'Caribbean,Latin American'"
'Sushi House Hayakawa',(770) 986-0010,"'3895 Cherokee St NW, Kennesaw'",3,"'Japanese,Sushi'"
'Cinco Mexican Cantina',(678) 541-0645,"'3170 Peachtree Industrial Blvd, Duluth'",2,'Mexican'
'Taco Mac',(770) 874-7781,"'5979 Buford Highway NE, Suite A10, Doraville, Atlanta'",1,"'American,Burger,Southwestern'"
'Cheeky Taqueria',(770) 831-8887,"'1500 Peachtree Industrial Boulevard, Suwanee'",3,'Latin American'
'Manuel's Tavern',(404) 525-3447,'600 Chastain Road Ste 310',2,'Pub Food'
'Cho Won Korean Buffet',(770) 476-0458,"'1039 Peachtree Industrial Boulevard NW, Suwanee'",3,"'Korean,Sushi'"
'Taqueria Del Mar',(678) 820-9836,"'602 N Highland Avenue NE, Poncey-Highlands, Atlanta'",1,"'Mexican,Breakfast'"
'Saigon Cafe',(770) 384-8599,"'3635 Satellite Blvd, Duluth'",1,"'Asian,Thai,Vietnamese'"
'Vatica Indian Vegetarian Cuisine',(770) 955-3740,"'5075 Peachtree Parkway, Suite 105 A, Norcross'",1,"'Indian,Vegetarian'"
'Rain Thai & Sushi',(404) 325-6963,"'12195 Hwy 92 Ste 132, Woodstock'",3,"'Asian,Thai'"
'Portofino',(404) 231-1136,"'1475 Terrell Mill Rd SE, Marietta'",3,"'American,Italian'"
'Pig-n-Chik BBQ',(770) 451-1112,"'2345 Cheshire Bridge Road NE, Atlanta'",1,"'American,BBQ,Sandwich'"
'Rí Rá',,'3199 Paces Ferry Pl NW',3,"'Irish,Bar Food'"
'Cafe Sunflower',(404) 352-8859,"'5071 Peachtree Industrial Boulevard, Atlanta'",2,"'Cafe,Vegetarian'"
'Gokul Sweets and Vegetarian Restaurant',(404) 299-2062,'1080 Peachtree Street NE Ste 1',1,"'Desserts,Pakistani,Indian,Vegetarian,Asian Fusion'"
'House of Lu',(770) 445-7999,"'2140 Peachtree Road NW, Atlanta'",1,"'Asian,Chinese,Thai'"
'Sushi Kiku',(404) 467-4544,"'763 Dekalb Industrial Way, Decatur'",2,"'Japanese,Sushi'"
'IL MEE',(770) 426-4929,"'4075 Marietta Hwy, Dallas'",2,"'Korean,BBQ'"
'El Torero Mexican',(404) 633-1177,"'2770 Lenox Road, Atlanta'",1,'Mexican'
'Pasta Vino',(770) 777-1213,"'1000 Cobb Pkwy NE, Marietta'",3,'Italian'
'Oz Pizza',(404) 761-7006,"'2484 Briarcliff Rd NE, Atlanta'",3,"'Italian,Pizza'"
'Taxco Mexican',(404) 255-9933,"'11130 State Bridge Rd, Alpharetta'",1,'Mexican'
'VALENZA RESTAURANT',(404) 969-3233,"'2805 Main Street, East Point'",3,'Italian'
'Grecian Gyro',(404) 762-1627,"'4500 Roswell Road NE, Buckhead, Atlanta'",1,"'Mediterranean,Greek,Sandwich'"
'Red Orchid Thai Cuisine',(770) 957-9382,"'1441 Dresden Drive NE, Brookhaven, Atlanta'",2,'Thai'
'Tacos & Tequilas Mexican Grill',(404) 705-8225,"'855 Virginia Avenue, Atlanta'",4,"'Mexican,Tex-Mex'"
'Las Brasas',(404) 377-9121,"'386 Highway 155 S, McDonough'",1,"'Latin American,Peruvian'"
'Noodle',(404) 767-5155,"'4279 Roswell Road NE, Suite 103, Buckhead, Atlanta'",1,'Asian'
'Mughals',(770) 446-6941,'614 Church Street',1,"'Indian,Pakistani'"
'Henri's Bakery & Café',(404) 237-0202,"'3693 Main St, Atlanta'",1,"'Bakery,Cafe'"
'Moxie Burger',(770) 627-3201,"'5265 Jimmy Carter Blvd, Norcross'",2,"'Burger,Sandwich,Vegetarian'"
'Cheeseburger Bobbys',(770) 919-9110,'56 East Andrews Dr NW',1,"'Fast Food,Desserts,Burger'"
'R'Jabs Wings',(770) 739-7200,"'255 Village Pkwy NE, Ste 120, Marietta'",1,"'Burger,Fast Food'"
'Bo Bo Garden',(678) 547-1881,'125 Barrett Parkway',2,"'Asian,Chinese'"
'Persepolis Persian Cuisine',(404) 257-9090,"'6274 Mableton Pky SW Ste B, Mableton'",3,"'Mediterranean,Middle Eastern,Turkish,Greek,Iranian'"
'Su's Chinese Cuisine',(404) 892-7743,"'5181 Buford Hwy NE, Atlanta'",2,'Chinese'
'Rooster's Cafe',(770) 889-6890,"'6435 Roswell Road NE Suite B, Sandy Springs, Atlanta'",3,"'American,Latin American,Steak,Burger,BBQ,Bar Food,Sandwich,New American'"
'Red Elephant Thai Cuisine',(770) 980-1890,"'1510 Piedmont Avenue NE, Atlanta'",2,'Thai'
'Oriental J',(770) 932-7388,"'216 Atlanta Road Suite 770, Cumming'",2,"'Chinese,Japanese,Thai'"
'Kennesaw Whistle Stop Cafe',(770) 794-0101,"'3000-152 Windy Hill Rd SE, Marietta'",1,"'American,Cafe,Diner'"
'Kathmandu Kitchen & Grill',(678) 732-3449,"'2590 Hamilton Mill Rd., Buford'",2,"'Asian,Indian,Vegetarian'"
'St. Angelo's Pizza',(404) 794-9254,"'1200 Ernest W Barrett Pkwy, Kennesaw'",2,"'Italian,Pizza'"
'Bagel Boys Cafe',(770) 569-1009,"'926 Montreal Rd, Clarkston'",1,'Sandwich'
'Ege Sushi & Japanese Cuisine',(770) 977-7690,"'4686 S Atlanta Road SE, Smyrna'",3,"'Japanese,Sushi'"
'China Lily',(678) 289-0116,"'11770 Haynes Bridge Rd, Alpharetta'",1,'Chinese'
'Orient Garden',(770) 932-6688,"'2100 Roswell Road, Marietta'",2,"'Asian,Chinese,Thai'"
'Asian Table',(770) 887-8181,"'127 Fairview Road, Ellenwood'",2,"'Asian,Chinese,Thai'"
'Siam Square Thai Cuisine',(770) 333-1700,"'2880 Lawrenceville Suwanee Rd, Suwanee'",2,'Thai'
'DaVinci's',(404) 249-7800,"'2966, Buford Hwy, Suite # 180, Cumming'",2,"'Italian,Pizza'"
'Gabriel's Desserts',(770) 427-9007,"'1995 Windy Hill Rd SE, Smyrna'",1,"'American,Sandwich,Southern'"
'Southern Sweets Bakery',(404) 373-8752,"'1270 West Peachtree Street, Midtown, Atlanta'",1,"'Desserts,Sandwich'"
'What the Pho',(770) 814-9396,"'800 Whitlock Ave NW, Marietta'",1,'Vietnamese'
'Willy's Mexicana Grill',(770) 512-0555,"'186 Rio Circle, Decatur'",1,"'Mexican,California'"
'Jack's New Yorker Deli',(404) 799-8500,"'2442 Pleasant Hill Rd, Duluth'",1,'Deli'
'Rhea's',(770) 992-8638,"'1100 Hammond Dr NE, Atlanta'",1,"'Breakfast,Burger,Fast Food'"
'Swheat Market',(770) 607-0067,"'4691 Atlanta Rd SE, Smyrna'",1,"'Sandwich,Seafood,Steak'"
'Tam's Backstage',(678) 455-8310,"'1210 Canton St, Roswell'",3,"'American,Italian,Seafood'"
'Athenas Pizzeria and Greek Cuisine',(770) 632-7232,"'5 E Main St, Cartersville'",3,"'American,Pizza,Greek'"
'La Petite Maison',(404) 303-6600,"'215 Ingram Ave, Cumming'",3,'French'
'SunO Dessert',(404) 969-2158,"'2731 Hwy 54 West, Peachtree City'",1,"'Asian,Chinese,Japanese,Korean,Taiwanese,Ice Cream,Asian Fusion'"
'Sakura Japanese',(770) 565-6369,"'6510 Roswell Road NE, Sandy Springs'",2,"'Japanese,Sushi'"
'Asian Fusion',(770) 945-9992,"'2570 Pleasant Hill Road. Suite 101, Duluth'",1,"'Asian,Chinese,Thai'"
'Uptown Cafe',(770) 552-5775,"'4880 Lower Roswell Rd, Marietta'",1,"'American,Breakfast,Cafe'"
'Fabianos',(770) 683-2683,"'3463 Lawrenceville Suwanee Rd, Suwanee'",1,"'Burger,Pizza,Sandwich'"
'Dee Thai',(770) 754-6222,"'9850 Nesbit Ferry Rd, Johns Creek'",1,"'Thai,Vegetarian'"
'Kirin House',(770) 995-5885,"'19 West Court Sq, Newnan'",3,"'Japanese,Steak'"
'Sugar Shack',(404) 816-6161,"'10945 State Bridge Rd, Johns Creek'",1,"'Desserts,Cafe'"
'Varasano's Pizzeria',(404) 352-8216,"'1064 Old Peachtree Road NW, Suite 101, Lawrenceville'",3,"'Italian,Pizza'"
'Pedro's Taco Shack',(678) 565-4949,"'4058 Peachtree Rd NE, Atlanta'",1,'Mexican'
'Great China',(770) 614-5566,"'2171 Peachtree Road NE, Atlanta'",1,"'Asian,Chinese'"
'Fisherman's Catch',(770) 979-2296,"'5932 E Lake Pkwy, McDonough'",2,"'American,Seafood'"
'Sara Donuts',(770) 622-2222,"'5885 Cumming Hwy, Sugar Hill'",1,"'Coffee and Tea,Donuts'"
'Wing Ranch',(678) 225-0750,"'4132 Stone Mountain Hwy, Lilburn'",1,'American'
'Donut King',(770) 978-8069,"'9760 Medlock Bridge Rd, Johns Creek'",1,'Donuts'
'Mr Eggroll Chinese',(770) 736-6630,"'1154 Lawrenceville Hwy, Ste 212'",1,"'Asian,Chinese'"
'Marlow's Tavern',(770) 622-2033,"'2250 Scenic Hwy N, Snellville'",2,"'American,Burger,Bar Food'"
'Vingenzo's',(770) 924-9133,"'3303 Centerville Hwy, Snellville'",2,"'Italian,Pizza'"
'Thai Star Cafe',(770) 864-5651,"'1950 Satellite Boulevard, Duluth'",1,'Thai'
'Kampai Sushi & Hibachi',(770) 484-1801,'105 East Main Street',2,"'Chinese,Japanese,Sushi'"
'Sushi Avenue Japanese Restaurant',(770) 985-1800,'875 North Main St',2,"'Asian,Japanese,Sushi'"
'Gabino's Mexican Grill',(770) 288-4300,"'7105 Stonecrest Pkwy, Lithonia'",1,'Mexican'
'Ray's Donuts',(770) 485-2448,"'2118 Scenic Highway Suite F, Snellville'",1,"'Breakfast,Donuts'"
'Au Rendez Vous',(404) 303-1968,"'4852 Bill Gardner Pkwy, Locust Grove'",2,"'French,Vietnamese'"
'Eagle's Landing Cafe & Grill',(678) 344-9547,"'4805 Canton Rd, ste 400, Marietta'",2,"'Seafood,Southern,Cajun'"
'Atami Steak & Sushi',(678) 574-8828,"'4102 Clairmont Rd, Chamblee'",3,"'Japanese,Steak,Sushi'"
'Grant Central East',(404) 627-0007,"'3001 River Dr, Lawrenceville'",2,"'Italian,Pizza,Sandwich'"
'Taqueria la Oaxaquena',(770) 960-3010,"'2538 Cedarcrest Rd #121, Acworth'",4,'Mexican'
'Chick-fil-A',(404) 762-1746,"'1279 Glenwood Avenue SE, Atlanta'",1,'Fast Food'
'La Casa Italian Grill & Restaurant',(770) 609-6311,"'605 Mount Zion Road, Jonesboro, Atlanta'",3,"'Italian,Pizza,Seafood'"
'Enzos Pizza',(770) 938-3696,"'461 N Central Ave, Atlanta'",2,"'Fast Food,Italian,Pizza'"
'Augustine's',(404) 681-3344,"'37 Old Roswell St, Alpharetta'",2,"'American,Bar Food'"
'Campagnolo',(404) 343-2446,"'4487 Hugh Howell Road, Tucker'",3,"'Italian,Mediterranean,Greek'"
'Mi Casa',(770) 277-1514,"'327 Memorial Drive SE, Atlanta'",1,'Mexican'
'Cheeseburger Bobby's',(678) 567-2037,"'980 Piedmont Avenue NE, Midtown, Atlanta'",1,'Burger'
'Shangrila Bistro',(678) 388-7878,"'1064 Old Peachtree Rd NW, Lawrenceville'",1,"'Asian,Chinese'"
'Oriental Cafe',(770) 439-6688,"'5077 Jimmy Lee Smith Pkwy, Hiram'",2,"'Asian,Chinese,Sushi'"
'Fini's Pizzeria',(678) 205-3872,"'3545 Canton Rd., Marietta'",1,"'Italian,Pizza'"
'Tuscany Cafe & Bistro',(678) 624-9532,"'2860 East-West Conn SW Ste 101, Austell'",3,"'American,Coffee and Tea,Italian'"
'285 West Soul Food',(404) 691-5968,"'1032 Old Peachtree Rd NW, Lawrenceville'",1,"'Southern,American,Breakfast'"
'Marietta Fish Market',(770) 218-3474,"'28017 Mill Creek Ave, Alpharetta'",3,"'Seafood,Southern'"
'McCray's Tavern on the Square',(770) 407-6754,"'2636 Martin Luther King Jr Dr SW # 10, Atlanta'",2,"'American,Breakfast'"
'Elevation Chophouse & Skybar',(770) 485-7469,"'3185 Canton Road, Marietta'",2,"'American,Breakfast,Steak'"
'Ray's in the City',,'100 North Perry Street',4,"'Seafood,Steak,Sushi'"
'Alma Cocina',,'1723 McCollum Pkwy NW',3,"'Mexican,Spanish,Latin American,Tapas'"
'King + Duke',(404) 477-3500,'240 Peachtree Street NW',3,'American'
'Pricci',(404) 237-2941,"'191 Peachtree Street NE, Downtown'",3,'Italian'
'Wide World of Wings II',(678) 284-0522,"'3060 Peachtree Road NW Suite 160, Buckhead, Atlanta'",1,'Fast Food'
'J Buffalo Wings',(404) 494-9685,"'500 Pharr Road NE, Buckhead, Atlanta'",1,"'American,Sandwich'"
'The Varsity',(404) 881-1706,"'2802 E Atlanta Rd, Ellenwood'",1,"'Fast Food,Burger,Salad'"
'No Mas! Cantina',,"'3730 Carmia Dr SW, Atlanta'",2,'Mexican'
'The Brasserie & Neighborhood Cafe at Parish',(404) 681-4434,"'61 North Avenue NW, Midtown, Atlanta'",3,"'American,Cafe,Southern'"
'Max Lager's Wood-Fired Grill & Brewery',,"'180 Walker Street SW, Castleberry Hill, downtown Atlanta'",3,"'Pizza,Steak,Burger,New American'"
'Ray's on the River',(770) 955-1187,"'240 N Highland Avenue NE, Inman Park, Atlanta'",4,"'American,Seafood,Steak'"
'BB's Bagels',(770) 475-1818,'320 Peachtree Street NE',1,"'Bakery,Bagels,Donuts'"
'J Alexander's',(770) 512-0153,'6700 Powers Ferry Road',3,"'American,Steak'"
'Atkins Park Restaurant',,"'770 McFarland Parkway, Alpharetta'",3,"'American,Bar Food,Salad'"
'Table & Main | a southern tavern',,'4701 Ashford Dunwoody Road',3,"'American,Southern'"
'Kiosco',(678) 337-7999,'794 Highland Avenue NE',2,"'Latin American,Colombian'"
'Umaido',(678) 318-8568,'1028 Canton Street',1,"'Japanese,Korean'"
'Meehan's Public House',(404) 214-9821,"'48 Powder Springs Street SE, Marietta'",2,"'American,Irish,Bar Food'"
'Uncle Julio's',(404) 350-6767,"'2790 Lawrenceville Suwanee Rd, Suwanee'",2,"'Mexican,Tex-Mex'"
'Poor Calvin's',,"'200 Peachtree Street, Atlanta'",3,"'American,Asian,Thai,Bar Food'"
'Eats',(404) 888-9149,"'1860 Peachtree Road NW, Atlanta'",1,"'American,Italian,Sandwich'"
'Tijuana Garage',(404) 475-8888,'510 Piedmont Avenue NE',2,'Tex-Mex'
'Yard House',,"'600 Ponce De Leon Ave NE, Atlanta'",4,"'American,Bar Food'"
'Aria',(404) 233-7673,"'351 Moreland Avenue NE, Little Five Points/Candler Park, Atlanta'",4,'American'
'Jim 'n Nick's Bar-B-Q',(678) 845-1565,'261 19th Street NW',2,"'BBQ,Southern'"
'Dantanna's',(404) 760-8873,"'490 E Paces Ferry Road NE, Buckhead, Atlanta'",3,"'American,Steak,Seafood,Bar Food'"
'Canton House',(770) 936-9030,"'3130 Ronald Reagan Blvd, Cumming'",1,"'Asian,Chinese,Dim Sum'"
'Ray's at Killer Creek',(770) 649-0064,"'3400 Around Lenox Road Suite 304, Buckhead, Atlanta'",3,"'American,Seafood,Latin American,Steak'"
'Cafe Bombay',(404) 320-0229,"'4825 Buford Hwy, Chamblee'",3,'Indian'
'Shoya Izakaya',(770) 457-5555,"'1700 Mansell Road, Alpharetta'",3,"'Japanese,Sushi'"
'Aladdin's Mediterranean Grill & Deli',(770) 518-9288,"'2615 Briarcliff Road NE, Druid Hills/Emory, Atlanta'",2,"'Mediterranean,Middle Eastern'"
'Dave Poe's BBQ',(770) 792-2272,"'6035 Peachtree Road, Doraville'",2,'BBQ'
'Luciano's Ristorante Italiano',(770) 255-1727,"'8725 Roswell Rd, Atlanta'",3,"'American,Italian,Pizza'"
'Three Blind Mice Restaurant and Wine Bar',(770) 696-4139,'660 Whitlock Avenue',3,"'American,Southern'"
'Mambo's Cafe',(770) 753-4354,"'6555 Sugarloaf Pky NW, Duluth'",2,"'Latin American,Cuban,Peruvian'"
'Guston's Grille',(770) 429-1969,"'1066 Killian Hill Road Suite 101, Lilburn'",3,"'American,Burger,Bar Food'"
'One Flew South',(404) 816-3464,"'4915 Windward Pkwy Suite 130 Alpharetta, Alpharetta'",3,"'American,Southern'"
'Horseradish Grill',(404) 255-7277,"'4430 Wade Green Road, Kennesaw'",3,"'American,Southern'"
'BrickTop's',(404) 841-2212,"'Terminal E, Atlanta International Airport, Atlanta'",3,"'American,Seafood'"
'Cinco Mexican Cantina',(770) 952-5550,'4320 Powers Ferry Road NW',2,"'Mexican,Tex-Mex'"
'The French Market & Tavern',(770) 914-9312,"'3280 Peachtree Road NE Suite 100, Buckhead, Atlanta'",3,"'American,Seafood,Southern,Cajun'"
'Roux on Canton',(770) 993-0007,"'2851 Akers Mill Road, Vinings, Atlanta'",2,"'Seafood,Southern,Cajun'"
'Red Sky Tapas & Bar',(770) 973-0100,"'3840 Hwy 42, Locust Grove'",3,"'Spanish,International,Tapas'"
'Busy Bee Cafe',(404) 525-9212,"'946 Canton St, Roswell'",3,"'Soul Food,Southern'"
'The Original El Taco',(404) 873-4656,"'1255 Johnson Ferry Road, East Cobb'",1,"'Mexican,Tex-Mex'"
'Jim 'n Nick's Bar-B-Q',(770) 255-1717,"'810 Martin Luther King Junior Drive NW,'",2,'BBQ'
'Lure',,'1186 North Highland Avenue NE',3,"'Seafood,American'"
'Panahar',(404) 633-6655,"'1103 Old Peachtree Rd NW, Suwanee'",2,"'Pakistani,Indian'"
'Chicago's',(770) 993-7464,"'1106 Crescent Avenue NE, Midtown'",3,"'American,Seafood,Steak'"
'Co'M Vietnamese Grill',(404) 320-0405,"'3375 Buford Highway NE, Atlanta'",2,'Vietnamese'
'Smoke Ring',(404) 228-6377,"'4401 Shallowford Rd, Roswell'",3,"'Southern,BBQ'"
'The Chocolaterie Luxury Chocolates',(678) 513-2700,"'4005 Buford Highway NE, Druid Hills/Emory, Atlanta'",2,"'Desserts,European,International'"
'Ru San's Midtown',,"'309 Nelson Street SW, Downtown, Atlanta'",2,"'Japanese,Sushi,Seafood'"
'Little Szechuan',(770) 451-0192,"'3099 Main Street, Duluth'",2,'Chinese'
'Han Il Kwan',(770) 457-3217,'1529 Piedmont Avenue NE J',2,"'BBQ,Korean'"
'Nam Phuong',(404) 633-2400,"'2863 Buford Hwy NE, Atlanta'",1,'Vietnamese'
'Paschal's',(404) 525-2023,"'5458 Buford Hwy NE, Doraville'",3,"'American,BBQ,Soul Food,Southern'"
'P.F. Chang's',(770) 992-3070,"'4051 Buford Highway Suite A, Druid Hills/Emory, Atlanta'",2,"'Asian,Chinese,Vegetarian'"
'Fritti',(404) 880-9559,"'180 Northside Dr SW, Atlanta'",3,"'Italian,Pizza'"
'Brake Pad',(404) 766-1515,'7925 North Point Parkway.',1,"'American,Burger,Bar Food'"
'Grand Champion BBQ',(770) 587-4227,"'309 N Highland Avenue NE, Inman Park, Atlanta'",2,"'American,BBQ,Southern'"
'Shorty's Pizza',(770) 414-6999,"'3403 Main St, College Park'",2,"'American,Desserts,Pizza'"
'Nori Nori',(404) 257-1288,"'4401 Shallowford Road, Roswell'",3,"'Japanese,Sushi'"
'Star Provisions',(404) 365-0410,"'3701 Lawrenceville Hwy, Tucker'",2,"'American,Bakery,Sandwich,Seafood'"
'The Shed at Glenwood',(404) 835-4363,"'6690 Roswell Rd NE, Sandy Springs'",4,'American'
'Grindhouse Burgers',(404) 522-3444,"'1198 Howell Mill Road NW, Atlanta'",1,"'Burger,Vegetarian'"
'Wahoo! a Decatur Grill',(404) 373-3331,"'475 Bill Kennedy Way SE, East Atlanta, Atlanta'",4,'Seafood'
'Yeah! Burger',(404) 437-7845,"'209 Edgewood Avenue SE, Suite 117/18'",1,"'Burger,Desserts'"
'The Mad Italian',(770) 451-8048,"'1042 W College Avenue, Decatur'",1,"'American,Italian'"
'The Colonnade Restaurant',(404) 874-5642,"'1017 N. Highland Ave., Atlanta'",4,"'American,Southern,Diner'"
'Seed Kitchen & Bar',(678) 214-6888,'2197 Savoy Drive',3,'American'
'Jeni's Splendid Ice Cream',,"'1879 Cheshire Bridge Road NE, Cheshire Bridge, Atlanta'",1,"'Desserts,Ice Cream'"
'Joey D's Oak Room',(770) 512-7063,"'1311 Johnson Ferry Road, Marietta, Atlanta'",3,"'American,Seafood,Steak'"
'Little Alley Steak',(770) 998-0440,'1198 Howell Mill Road',4,"'Seafood,Steak'"
'Souper Jenny',(404) 237-7687,"'1015 Crown Pointe Parkway, Dunwoody'",2,"'Cafe,Southern'"
'Tin Lizzy's Cantina',(404) 798-6805,'955 Canton Street',1,"'Bar Food,New Mexican'"
'Twain's Billiards & Tap',(404) 373-0063,"'56 E Andrews Drive NW, Buckhead, Atlanta'",3,"'American,Burger'"
'Maggiano's Little Italy',(770) 804-3313,"'3639 Piedmont Road NE, Atlanta'",3,'Italian'
'Zola Italian Bistro',(770) 360-5777,"'211 E Trinity Place, Decatur'",2,"'Italian,Pizza'"
'Tin Drum Asia Cafe',(404) 881-1368,'4400 Ashford Dunwoody Road NE Ste 3035',2,"'Fusion,Chinese,Asian,Asian Fusion'"
'Mia's Pizza & Eats',(770) 887-8874,"'2955 Bethany Bnd Ste 300, Milton'",2,"'Italian,Mediterranean,Pizza,Greek,Sandwich'"
'La Grotta',(404) 231-1368,"'88 5th Street NW, Atlanta'",4,'Italian'
'Goin' Coastal - Virginia Highland',(404) 941-9117,"'911 Market Place Boulevard, Cumming'",3,'Seafood'
'FIGO Pasta',(404) 963-7950,"'2637 Peachtree Road NE, Atlanta'",3,'Italian'
'California Dreaming',(770) 813-9240,'1021 Virginia Avenue NE',3,"'American,Seafood,Steak'"
'Seven Lamps',(404) 467-8950,"'2080 Defoor Avenue, Atlanta'",3,'American'
'Argosy',(404) 577-0407,"'1630 Cross Pointe Way, Duluth'",3,"'American,Pizza,Burger,Pub Food'"
'Egg Harbor Cafe',(770) 807-8018,"'3400 Around Lenox Road, Buckhead, Atlanta'",2,"'Cafe,Sandwich'"
'Mediterranean Grill',(404) 320-0101,"'470 Flat Shoals Avenue SE, East Atlanta, Atlanta'",3,"'Mediterranean,Greek'"
'Babette's Cafe',(404) 523-9121,"'10270 Medlock Bridge Parkway, Johns Creek'",3,"'Cafe,French,Italian'"
'Sweet Melissa's',(404) 370-1111,"'2126 N Decatur Road, Decatur'",2,"'American,Breakfast'"
'P.F. Chang's',(678) 546-9005,"'573 North Highland Avenue NE, Poncey-Highlands'",2,"'Asian,Chinese'"
'Republic Social House',(404) 577-3997,"'127 E Court Square, Decatur'",1,"'Burger,Bar Food'"
'Googie Burger',(404) 223-4664,'3333 Buford Drive. Spc VA 03',1,"'Burger,Sandwich'"
'Bahama Breeze',(770) 935-6509,'437 C Memorial Drive SE',3,'Caribbean'
'WR Social House',(770) 792-9995,"'265 Park Ave West NW, Atlanta'",2,"'American,Burger,New American'"
'Capo's NY Pizza & Italian Ristorante',(770) 966-7770,'3590 Breckinridge Boulevard',3,"'Italian,Pizza'"
'Kokai Thai Bistro',(770) 409-9219,"'25 N Park Square NE, Marietta'",1,"'Asian,Thai'"
'Palomilla's Cuban Grill House',(770) 242-0078,"'3450 Cobb Parkway NW, Acworth'",2,'Cuban'
'Amalfi',(770) 645-9983,"'5495 Jimmy Carter Blvd B-21, Norcross'",3,'Italian'
'La Parrilla Mexican Restaurant',(404) 603-9091,"'6470 Spalding Dr, Norcross'",1,'Mexican'
'Vickery's Bar & Grill - Glenwood Park',,"'292 S Atlanta St, Roswell'",2,"'American,Seafood,Latin American,Caribbean'"
'Pearl Lian Oriental Bistro and Bakery',(678) 205-1326,"'1801 Howell Mill Road, Suite 420'",2,"'Chinese,Sushi,Thai'"
'BoccaLupo',(404) 577-2332,"'933 Garrett Street SE, Ste 101-102, Glenwood Park'",4,"'American,Italian'"
'Bombay Flames',(770) 552-5575,"'11600 Medlock Bridge Rd, Johns Creek'",2,'Indian'
'Ammazza',(404) 228-1036,"'753 Edgewood Avenue NE, Inman Park, Atlanta'",3,"'Italian,Pizza'"
'The Albert',(404) 872-4990,"'3050 Mansell Rd Ste A, Alpharetta'",2,'American'
'Jang Su Jang',(678) 475-9170,"'591 Edgewood Avenue SE, Old Fourth Ward, Atlanta'",1,"'Asian,Korean'"
'Midway Meal House',(770) 442-3738,"'918 Austin Avenue NE, Atlanta'",1,"'Breakfast,Diner,Southern'"
'Royal China',(770) 216-9933,"'3645 Satellite Blvd, Duluth'",2,'Chinese'
'Verra-Zanno Pizzeria',(678) 473-0209,"'5150 Atlanta Hwy, Alpharetta'",2,"'Italian,Pizza,Sandwich'"
'LottaFrutta',(404) 588-0857,"'3295 Chamblee Dunwoody Rd, Chamblee'",1,"'Mexican,Latin American,Breakfast'"
'Paradise Grille',(770) 579-6226,"'11600 Medlock Bridge Rd, Johns Creek'",2,"'American,Southern,Seafood'"
'Pascal's Bistro',(770) 632-0112,"'590 Auburn Avenue NE, Atlanta'",2,"'American,European,French,Seafood,Latin American,Steak'"
'Gato Bizco Cafe',(404) 371-0889,"'3605 Sandy Plains Rd, Marietta'",2,"'American,Breakfast,Tex-Mex'"
'Hong Kong Star Chinese Cuisine',(770) 917-0688,"'217 Commerce Drive, Peachtree City'",2,"'Asian,Chinese,Thai,International'"
'Sweet Tomatoes',(770) 777-9500,"'1660 McLendon Ave NE, Atlanta'",1,"'American,Vegetarian'"
'Mu Lan',(404) 877-5797,'3451 Cobb Pky NW Suite 9',2,"'Asian,Chinese,Thai'"
'Zab-E-Lee Thai & Sushi',(404) 477-2987,'950 North Point Drive',1,"'Chinese,Filipino,Thai'"
'Tofu Village',(770) 426-7757,"'824 Juniper Street NE, Atlanta'",2,'Korean'
'Di Paolo',(770) 587-1051,"'4837 Old National Hwy, College Park'",3,"'Italian,Seafood'"
'Carrabba's Italian Grill',,"'700 Sandy Plains Rd NE Ste B-1, Marietta'",2,'Italian'
'Thompson Brothers BBQ',(770) 818-9098,"'8560 Holcomb Bridge Road,Roswell, Alpharetta'",1,'BBQ'
'Meehan's Public House - Vinings',(770) 433-1920,'2030 Sugarloaf Cir',2,"'Irish,Latin American,Burger,Bar Food'"
'Terra Terroir',(404) 841-1032,"'2445 Cobb Pkwy SE, Smyrna'",4,'American'
'Thai Spice',(770) 632-3573,"'2810 Paces Ferry Road SE, Atlanta'",2,"'Thai,Vegetarian'"
